 ID,PARAM,Date,Flow,SYM
04JD005,1,1976/03/08,2.83,B
04JD005,1,1976/03/09,2.83,B
04JD005,1,1976/03/10,2.8,B
04JD005,1,1976/03/11,2.8,B
04JD005,1,1976/03/12,2.78,B
04JD005,1,1976/03/13,2.78,B
04JD005,1,1976/03/14,2.75,B
04JD005,1,1976/03/15,2.72,B
04JD005,1,1976/03/16,2.72,B
04JD005,1,1976/03/17,2.72,B
04JD005,1,1976/03/18,2.72,B
04JD005,1,1976/03/19,2.78,B
04JD005,1,1976/03/20,2.83,B
04JD005,1,1976/03/21,2.89,B
04JD005,1,1976/03/22,2.94,B
04JD005,1,1976/03/23,3.06,B
04JD005,1,1976/03/24,3.17,B
04JD005,1,1976/03/25,3.34,B
04JD005,1,1976/03/26,3.51,B
04JD005,1,1976/03/27,3.74,B
04JD005,1,1976/03/28,3.99,B
04JD005,1,1976/03/29,4.3,B
04JD005,1,1976/03/30,4.73,B
04JD005,1,1976/03/31,5.27,B
04JD005,1,1976/04/01,5.61,B
04JD005,1,1976/04/02,6.17,B
04JD005,1,1976/04/03,6.65,B
04JD005,1,1976/04/04,6.8,B
04JD005,1,1976/04/05,6.88,B
04JD005,1,1976/04/06,6.94,B
04JD005,1,1976/04/07,6.74,B
04JD005,1,1976/04/08,6.46,B
04JD005,1,1976/04/09,6.31,B
04JD005,1,1976/04/10,6.6,B
04JD005,1,1976/04/11,6.88,B
04JD005,1,1976/04/12,7.16,B
04JD005,1,1976/04/13,7.73,B
04JD005,1,1976/04/14,9.2,B
04JD005,1,1976/04/15,16.5,B
04JD005,1,1976/04/16,55.8,B
04JD005,1,1976/04/17,109,B
04JD005,1,1976/04/18,144,B
04JD005,1,1976/04/19,189,B
04JD005,1,1976/04/20,204,B
04JD005,1,1976/04/21,218,B
04JD005,1,1976/04/22,232,B
04JD005,1,1976/04/23,256,
04JD005,1,1976/04/24,234,
04JD005,1,1976/04/25,202,
04JD005,1,1976/04/26,169,
04JD005,1,1976/04/27,135,
04JD005,1,1976/04/28,112,
04JD005,1,1976/04/29,99.4,
04JD005,1,1976/04/30,93.2,
04JD005,1,1976/05/01,97.1,
04JD005,1,1976/05/02,101,
04JD005,1,1976/05/03,96,
04JD005,1,1976/05/04,85.2,
04JD005,1,1976/05/05,77,
04JD005,1,1976/05/06,68.2,
04JD005,1,1976/05/07,60.6,
04JD005,1,1976/05/08,54.4,
04JD005,1,1976/05/09,50.7,
04JD005,1,1976/05/10,51,
04JD005,1,1976/05/11,54.7,
04JD005,1,1976/05/12,53.5,
04JD005,1,1976/05/13,51.3,
04JD005,1,1976/05/14,49.3,
04JD005,1,1976/05/15,47.9,
04JD005,1,1976/05/16,46.7,
04JD005,1,1976/05/17,45,
04JD005,1,1976/05/18,42.2,
04JD005,1,1976/05/19,39.4,
04JD005,1,1976/05/20,36.8,
04JD005,1,1976/05/21,37.1,
04JD005,1,1976/05/22,36.5,
04JD005,1,1976/05/23,34.5,
04JD005,1,1976/05/24,32.6,
04JD005,1,1976/05/25,30,
04JD005,1,1976/05/26,28,
04JD005,1,1976/05/27,25.8,
04JD005,1,1976/05/28,23.9,
04JD005,1,1976/05/29,22.3,
04JD005,1,1976/05/30,20.7,
04JD005,1,1976/05/31,19.1,
04JD005,1,1976/06/01,17,
04JD005,1,1976/06/02,15.5,
04JD005,1,1976/06/03,14.2,
04JD005,1,1976/06/04,13,
04JD005,1,1976/06/05,11.9,
04JD005,1,1976/06/06,10.8,
04JD005,1,1976/06/07,10,
04JD005,1,1976/06/08,9.32,
04JD005,1,1976/06/09,8.72,
04JD005,1,1976/06/10,8.27,
04JD005,1,1976/06/11,8.04,
04JD005,1,1976/06/12,7.65,
04JD005,1,1976/06/13,7.53,
04JD005,1,1976/06/14,7.39,
04JD005,1,1976/06/15,7.59,
04JD005,1,1976/06/16,22.5,
04JD005,1,1976/06/17,44.7,
04JD005,1,1976/06/18,51.3,
04JD005,1,1976/06/19,62.9,
04JD005,1,1976/06/20,64.6,
04JD005,1,1976/06/21,58.9,
04JD005,1,1976/06/22,51,
04JD005,1,1976/06/23,43.3,
04JD005,1,1976/06/24,37.1,
04JD005,1,1976/06/25,31.7,
04JD005,1,1976/06/26,29.4,
04JD005,1,1976/06/27,27.5,
04JD005,1,1976/06/28,26.6,
04JD005,1,1976/06/29,25.7,
04JD005,1,1976/06/30,24,
04JD005,1,1976/07/01,22.1,
04JD005,1,1976/07/02,19.9,
04JD005,1,1976/07/03,17.2,
04JD005,1,1976/07/04,14.8,
04JD005,1,1976/07/05,13,
04JD005,1,1976/07/06,11.3,
04JD005,1,1976/07/07,10,
04JD005,1,1976/07/08,9.37,
04JD005,1,1976/07/09,8.78,
04JD005,1,1976/07/10,8.38,
04JD005,1,1976/07/11,9.49,
04JD005,1,1976/07/12,11.8,
04JD005,1,1976/07/13,12.3,
04JD005,1,1976/07/14,11.7,
04JD005,1,1976/07/15,10.7,
04JD005,1,1976/07/16,10.3,
04JD005,1,1976/07/17,10.1,
04JD005,1,1976/07/18,9.63,
04JD005,1,1976/07/19,9.15,
04JD005,1,1976/07/20,9.83,
04JD005,1,1976/07/21,11.4,
04JD005,1,1976/07/22,11.8,
04JD005,1,1976/07/23,11.4,
04JD005,1,1976/07/24,11.2,
04JD005,1,1976/07/25,10.5,
04JD005,1,1976/07/26,9.94,
04JD005,1,1976/07/27,10.3,
04JD005,1,1976/07/28,10.4,
04JD005,1,1976/07/29,10.1,
04JD005,1,1976/07/30,10.1,
04JD005,1,1976/07/31,12.1,
04JD005,1,1976/08/01,13.1,
04JD005,1,1976/08/02,12.7,
04JD005,1,1976/08/03,11.8,
04JD005,1,1976/08/04,11,
04JD005,1,1976/08/05,11.7,
04JD005,1,1976/08/06,12.7,
04JD005,1,1976/08/07,12.7,
04JD005,1,1976/08/08,11.9,
04JD005,1,1976/08/09,10.8,
04JD005,1,1976/08/10,9.74,
04JD005,1,1976/08/11,8.92,
04JD005,1,1976/08/12,8.38,
04JD005,1,1976/08/13,7.9,
04JD005,1,1976/08/14,7.19,
04JD005,1,1976/08/15,6.4,
04JD005,1,1976/08/16,5.64,
04JD005,1,1976/08/17,5.13,
04JD005,1,1976/08/18,4.59,
04JD005,1,1976/08/19,4.22,
04JD005,1,1976/08/20,3.99,
04JD005,1,1976/08/21,3.74,
04JD005,1,1976/08/22,3.65,
04JD005,1,1976/08/23,3.45,
04JD005,1,1976/08/24,3.2,
04JD005,1,1976/08/25,3.03,
04JD005,1,1976/08/26,2.83,
04JD005,1,1976/08/27,2.61,
04JD005,1,1976/08/28,2.51,
04JD005,1,1976/08/29,2.51,
04JD005,1,1976/08/30,2.31,
04JD005,1,1976/08/31,2.29,
04JD005,1,1976/09/01,2.27,
04JD005,1,1976/09/02,2.18,
04JD005,1,1976/09/03,2.22,
04JD005,1,1976/09/04,2.42,
04JD005,1,1976/09/05,2.46,
04JD005,1,1976/09/06,2.46,
04JD005,1,1976/09/07,2.5,
04JD005,1,1976/09/08,2.38,
04JD005,1,1976/09/09,2.34,
04JD005,1,1976/09/10,2.26,
04JD005,1,1976/09/11,2.19,
04JD005,1,1976/09/12,2.14,
04JD005,1,1976/09/13,2.08,
04JD005,1,1976/09/14,2.69,
04JD005,1,1976/09/15,3.28,
04JD005,1,1976/09/16,3.37,
04JD005,1,1976/09/17,3.23,
04JD005,1,1976/09/18,3,
04JD005,1,1976/09/19,2.83,
04JD005,1,1976/09/20,2.61,
04JD005,1,1976/09/21,3.03,
04JD005,1,1976/09/22,3.54,
04JD005,1,1976/09/23,4.16,
04JD005,1,1976/09/24,4.98,
04JD005,1,1976/09/25,6,
04JD005,1,1976/09/26,6.43,
04JD005,1,1976/09/27,6.48,
04JD005,1,1976/09/28,6.34,
04JD005,1,1976/09/29,6.26,
04JD005,1,1976/09/30,5.95,
04JD005,1,1976/10/01,5.72,
04JD005,1,1976/10/02,5.44,
04JD005,1,1976/10/03,5.18,
04JD005,1,1976/10/04,4.76,
04JD005,1,1976/10/05,4.56,
04JD005,1,1976/10/06,4.42,
04JD005,1,1976/10/07,4.19,
04JD005,1,1976/10/08,3.96,
04JD005,1,1976/10/09,3.82,
04JD005,1,1976/10/10,3.68,
04JD005,1,1976/10/11,3.48,
04JD005,1,1976/10/12,3.4,
04JD005,1,1976/10/13,3.51,
04JD005,1,1976/10/14,3.65,
04JD005,1,1976/10/15,4.39,
04JD005,1,1976/10/16,4.64,
04JD005,1,1976/10/17,4.5,
04JD005,1,1976/10/18,4.33,
04JD005,1,1976/10/19,4.16,
04JD005,1,1976/10/20,4.02,
04JD005,1,1976/10/21,3.91,
04JD005,1,1976/10/22,3.88,
04JD005,1,1976/10/23,3.91,
04JD005,1,1976/10/24,3.91,
04JD005,1,1976/10/25,3.85,
04JD005,1,1976/10/26,3.79,
04JD005,1,1976/10/27,3.62,
04JD005,1,1976/10/28,3.57,
04JD005,1,1976/10/29,3.68,
04JD005,1,1976/10/30,3.82,
04JD005,1,1976/10/31,3.88,
04JD005,1,1976/11/01,3.74,
04JD005,1,1976/11/02,3.85,
04JD005,1,1976/11/03,3.96,
04JD005,1,1976/11/04,4.05,
04JD005,1,1976/11/05,3.99,
04JD005,1,1976/11/06,4.05,
04JD005,1,1976/11/07,3.79,
04JD005,1,1976/11/08,3.4,
04JD005,1,1976/11/09,3.2,B
04JD005,1,1976/11/10,3.06,B
04JD005,1,1976/11/11,2.94,B
04JD005,1,1976/11/12,2.89,B
04JD005,1,1976/11/13,2.83,B
04JD005,1,1976/11/14,2.78,B
04JD005,1,1976/11/15,2.75,B
04JD005,1,1976/11/16,2.7,B
04JD005,1,1976/11/17,2.68,B
04JD005,1,1976/11/18,2.65,B
04JD005,1,1976/11/19,2.62,B
04JD005,1,1976/11/20,2.59,B
04JD005,1,1976/11/21,2.56,B
04JD005,1,1976/11/22,2.55,B
04JD005,1,1976/11/23,2.52,B
04JD005,1,1976/11/24,2.49,B
04JD005,1,1976/11/25,2.48,B
04JD005,1,1976/11/26,2.45,B
04JD005,1,1976/11/27,2.42,B
04JD005,1,1976/11/28,2.41,B
04JD005,1,1976/11/29,2.39,B
04JD005,1,1976/11/30,2.36,B
04JD005,1,1976/12/01,2.34,B
04JD005,1,1976/12/02,2.32,B
04JD005,1,1976/12/03,2.29,B
04JD005,1,1976/12/04,2.28,B
04JD005,1,1976/12/05,2.27,B
04JD005,1,1976/12/06,2.25,B
04JD005,1,1976/12/07,2.24,B
04JD005,1,1976/12/08,2.22,B
04JD005,1,1976/12/09,2.21,B
04JD005,1,1976/12/10,2.19,B
04JD005,1,1976/12/11,2.18,B
04JD005,1,1976/12/12,2.17,B
04JD005,1,1976/12/13,2.15,B
04JD005,1,1976/12/14,2.14,B
04JD005,1,1976/12/15,2.12,B
04JD005,1,1976/12/16,2.11,B
04JD005,1,1976/12/17,2.1,B
04JD005,1,1976/12/18,2.08,B
04JD005,1,1976/12/19,2.07,B
04JD005,1,1976/12/20,2.05,B
04JD005,1,1976/12/21,2.04,B
04JD005,1,1976/12/22,2.04,B
04JD005,1,1976/12/23,2.02,B
04JD005,1,1976/12/24,2.01,B
04JD005,1,1976/12/25,2,B
04JD005,1,1976/12/26,2,B
04JD005,1,1976/12/27,1.98,B
04JD005,1,1976/12/28,1.98,B
04JD005,1,1976/12/29,1.98,B
04JD005,1,1976/12/30,1.97,B
04JD005,1,1976/12/31,1.97,B
04JD005,1,1977/01/01,1.96,B
04JD005,1,1977/01/02,1.95,B
04JD005,1,1977/01/03,1.94,B
04JD005,1,1977/01/04,1.93,B
04JD005,1,1977/01/05,1.93,B
04JD005,1,1977/01/06,1.92,B
04JD005,1,1977/01/07,1.92,B
04JD005,1,1977/01/08,1.91,B
04JD005,1,1977/01/09,1.91,B
04JD005,1,1977/01/10,1.9,B
04JD005,1,1977/01/11,1.89,B
04JD005,1,1977/01/12,1.88,B
04JD005,1,1977/01/13,1.88,B
04JD005,1,1977/01/14,1.87,B
04JD005,1,1977/01/15,1.87,B
04JD005,1,1977/01/16,1.86,B
04JD005,1,1977/01/17,1.85,B
04JD005,1,1977/01/18,1.85,B
04JD005,1,1977/01/19,1.85,B
04JD005,1,1977/01/20,1.84,B
04JD005,1,1977/01/21,1.84,B
04JD005,1,1977/01/22,1.83,B
04JD005,1,1977/01/23,1.83,B
04JD005,1,1977/01/24,1.82,B
04JD005,1,1977/01/25,1.82,B
04JD005,1,1977/01/26,1.82,B
04JD005,1,1977/01/27,1.81,B
04JD005,1,1977/01/28,1.81,B
04JD005,1,1977/01/29,1.81,B
04JD005,1,1977/01/30,1.8,B
04JD005,1,1977/01/31,1.8,B
04JD005,1,1977/02/01,1.8,B
04JD005,1,1977/02/02,1.8,B
04JD005,1,1977/02/03,1.79,B
04JD005,1,1977/02/04,1.79,B
04JD005,1,1977/02/05,1.79,B
04JD005,1,1977/02/06,1.78,B
04JD005,1,1977/02/07,1.78,B
04JD005,1,1977/02/08,1.78,B
04JD005,1,1977/02/09,1.78,B
04JD005,1,1977/02/10,1.78,B
04JD005,1,1977/02/11,1.78,B
04JD005,1,1977/02/12,1.78,B
04JD005,1,1977/02/13,1.77,B
04JD005,1,1977/02/14,1.77,B
04JD005,1,1977/02/15,1.77,B
04JD005,1,1977/02/16,1.77,B
04JD005,1,1977/02/17,1.77,B
04JD005,1,1977/02/18,1.77,B
04JD005,1,1977/02/19,1.76,B
04JD005,1,1977/02/20,1.76,B
04JD005,1,1977/02/21,1.76,B
04JD005,1,1977/02/22,1.76,B
04JD005,1,1977/02/23,1.76,B
04JD005,1,1977/02/24,1.76,B
04JD005,1,1977/02/25,1.76,B
04JD005,1,1977/02/26,1.76,B
04JD005,1,1977/02/27,1.76,B
04JD005,1,1977/02/28,1.76,B
04JD005,1,1977/03/01,1.76,B
04JD005,1,1977/03/02,1.76,B
04JD005,1,1977/03/03,1.76,B
04JD005,1,1977/03/04,1.77,B
04JD005,1,1977/03/05,1.78,B
04JD005,1,1977/03/06,1.81,B
04JD005,1,1977/03/07,1.85,B
04JD005,1,1977/03/08,1.91,B
04JD005,1,1977/03/09,1.98,B
04JD005,1,1977/03/10,2.07,B
04JD005,1,1977/03/11,2.15,B
04JD005,1,1977/03/12,2.24,B
04JD005,1,1977/03/13,2.34,B
04JD005,1,1977/03/14,2.44,B
04JD005,1,1977/03/15,2.55,B
04JD005,1,1977/03/16,2.66,B
04JD005,1,1977/03/17,2.8,B
04JD005,1,1977/03/18,2.92,B
04JD005,1,1977/03/19,3.06,B
04JD005,1,1977/03/20,3.23,B
04JD005,1,1977/03/21,3.4,B
04JD005,1,1977/03/22,3.57,B
04JD005,1,1977/03/23,3.77,B
04JD005,1,1977/03/24,3.96,B
04JD005,1,1977/03/25,4.19,B
04JD005,1,1977/03/26,4.42,B
04JD005,1,1977/03/27,4.7,B
04JD005,1,1977/03/28,4.96,B
04JD005,1,1977/03/29,5.24,B
04JD005,1,1977/03/30,5.58,B
04JD005,1,1977/03/31,5.95,B
04JD005,1,1977/04/01,6.31,B
04JD005,1,1977/04/02,6.74,B
04JD005,1,1977/04/03,7.14,B
04JD005,1,1977/04/04,7.65,B
04JD005,1,1977/04/05,8.16,B
04JD005,1,1977/04/06,8.64,B
04JD005,1,1977/04/07,9.34,B
04JD005,1,1977/04/08,9.91,B
04JD005,1,1977/04/09,10.6,B
04JD005,1,1977/04/10,11.3,B
04JD005,1,1977/04/11,12.3,B
04JD005,1,1977/04/12,13.2,B
04JD005,1,1977/04/13,14.2,B
04JD005,1,1977/04/14,16.4,B
04JD005,1,1977/04/15,22.5,B
04JD005,1,1977/04/16,33.7,B
04JD005,1,1977/04/17,51.8,B
04JD005,1,1977/04/18,88.3,B
04JD005,1,1977/04/19,144,B
04JD005,1,1977/04/20,197,B
04JD005,1,1977/04/21,243,
04JD005,1,1977/04/22,277,E
04JD005,1,1977/04/23,281,E
04JD005,1,1977/04/24,274,E
04JD005,1,1977/04/25,262,E
04JD005,1,1977/04/26,249,E
04JD005,1,1977/04/27,233,
04JD005,1,1977/04/28,207,
04JD005,1,1977/04/29,178,
04JD005,1,1977/04/30,151,
04JD005,1,1977/05/01,137,
04JD005,1,1977/05/02,128,
04JD005,1,1977/05/03,115,
04JD005,1,1977/05/04,103,
04JD005,1,1977/05/05,92.3,
04JD005,1,1977/05/06,84.7,
04JD005,1,1977/05/07,77.3,
04JD005,1,1977/05/08,74.2,
04JD005,1,1977/05/09,69.4,
04JD005,1,1977/05/10,64.3,
04JD005,1,1977/05/11,59.2,
04JD005,1,1977/05/12,54.1,
04JD005,1,1977/05/13,50.1,
04JD005,1,1977/05/14,46.7,
04JD005,1,1977/05/15,43,
04JD005,1,1977/05/16,40.8,
04JD005,1,1977/05/17,40.5,
04JD005,1,1977/05/18,38.2,
04JD005,1,1977/05/19,35.4,
04JD005,1,1977/05/20,32.8,
04JD005,1,1977/05/21,33.4,
04JD005,1,1977/05/22,32.6,
04JD005,1,1977/05/23,33.1,
04JD005,1,1977/05/24,32,
04JD005,1,1977/05/25,30,
04JD005,1,1977/05/26,27.3,
04JD005,1,1977/05/27,24.6,
04JD005,1,1977/05/28,22.5,
04JD005,1,1977/05/29,20.5,
04JD005,1,1977/05/30,18.6,
04JD005,1,1977/05/31,16.7,
04JD005,1,1977/06/01,15.5,
04JD005,1,1977/06/02,15.3,
04JD005,1,1977/06/03,15.2,
04JD005,1,1977/06/04,14.7,
04JD005,1,1977/06/05,13.8,
04JD005,1,1977/06/06,12.7,
04JD005,1,1977/06/07,11.6,
04JD005,1,1977/06/08,10.7,
04JD005,1,1977/06/09,9.77,
04JD005,1,1977/06/10,8.98,
04JD005,1,1977/06/11,8.72,
04JD005,1,1977/06/12,8.55,
04JD005,1,1977/06/13,8.07,
04JD005,1,1977/06/14,7.53,
04JD005,1,1977/06/15,6.99,
04JD005,1,1977/06/16,7.25,
04JD005,1,1977/06/17,11.2,
04JD005,1,1977/06/18,14.5,
04JD005,1,1977/06/19,21.5,
04JD005,1,1977/06/20,31.4,
04JD005,1,1977/06/21,35.1,
04JD005,1,1977/06/22,32.8,
04JD005,1,1977/06/23,29.4,
04JD005,1,1977/06/24,25.9,
04JD005,1,1977/06/25,23.6,
04JD005,1,1977/06/26,21.7,
04JD005,1,1977/06/27,19.9,
04JD005,1,1977/06/28,18.3,
04JD005,1,1977/06/29,33.1,
04JD005,1,1977/06/30,55.8,
04JD005,1,1977/07/01,74.5,
04JD005,1,1977/07/02,90.3,
04JD005,1,1977/07/03,88.6,
04JD005,1,1977/07/04,79.6,
04JD005,1,1977/07/05,68.5,
04JD005,1,1977/07/06,57.5,
04JD005,1,1977/07/07,47.9,
04JD005,1,1977/07/08,40.5,
04JD005,1,1977/07/09,35.1,
04JD005,1,1977/07/10,30,
04JD005,1,1977/07/11,25.7,
04JD005,1,1977/07/12,23,
04JD005,1,1977/07/13,22.1,
04JD005,1,1977/07/14,31.4,
04JD005,1,1977/07/15,54.9,
04JD005,1,1977/07/16,49.3,
04JD005,1,1977/07/17,42.2,
04JD005,1,1977/07/18,36.5,
04JD005,1,1977/07/19,32,
04JD005,1,1977/07/20,28.1,
04JD005,1,1977/07/21,24.3,
04JD005,1,1977/07/22,20.7,
04JD005,1,1977/07/23,17.8,
04JD005,1,1977/07/24,16.3,
04JD005,1,1977/07/25,14.9,
04JD005,1,1977/07/26,13.5,
04JD005,1,1977/07/27,11.9,
04JD005,1,1977/07/28,10.7,
04JD005,1,1977/07/29,9.88,
04JD005,1,1977/07/30,9.29,
04JD005,1,1977/07/31,9.2,
04JD005,1,1977/08/01,9.17,
04JD005,1,1977/08/02,8.81,
04JD005,1,1977/08/03,8.24,
04JD005,1,1977/08/04,7.7,
04JD005,1,1977/08/05,7.22,
04JD005,1,1977/08/06,6.74,
04JD005,1,1977/08/07,6.4,
04JD005,1,1977/08/08,6.57,
04JD005,1,1977/08/09,6.88,
04JD005,1,1977/08/10,6.85,
04JD005,1,1977/08/11,6.4,
04JD005,1,1977/08/12,6.06,
04JD005,1,1977/08/13,5.72,
04JD005,1,1977/08/14,5.52,
04JD005,1,1977/08/15,5.24,
04JD005,1,1977/08/16,5.1,
04JD005,1,1977/08/17,5.04,
04JD005,1,1977/08/18,5.3,
04JD005,1,1977/08/19,5.55,
04JD005,1,1977/08/20,5.47,
04JD005,1,1977/08/21,5.8,
04JD005,1,1977/08/22,6.71,
04JD005,1,1977/08/23,7.45,
04JD005,1,1977/08/24,7.79,
04JD005,1,1977/08/25,7.62,
04JD005,1,1977/08/26,7.5,
04JD005,1,1977/08/27,9.66,
04JD005,1,1977/08/28,29.4,
04JD005,1,1977/08/29,47.9,
04JD005,1,1977/08/30,50.7,
04JD005,1,1977/08/31,47.9,
04JD005,1,1977/09/01,47.6,
04JD005,1,1977/09/02,44.7,
04JD005,1,1977/09/03,41.6,
04JD005,1,1977/09/04,38.5,
04JD005,1,1977/09/05,39.6,
04JD005,1,1977/09/06,39.1,
04JD005,1,1977/09/07,36.5,
04JD005,1,1977/09/08,33.4,
04JD005,1,1977/09/09,36.2,
04JD005,1,1977/09/10,45.6,
04JD005,1,1977/09/11,51.5,
04JD005,1,1977/09/12,52.1,
04JD005,1,1977/09/13,50.1,
04JD005,1,1977/09/14,46.2,
04JD005,1,1977/09/15,41.6,
04JD005,1,1977/09/16,37.4,
04JD005,1,1977/09/17,33.4,
04JD005,1,1977/09/18,30,
04JD005,1,1977/09/19,27,
04JD005,1,1977/09/20,24.1,
04JD005,1,1977/09/21,21.8,
04JD005,1,1977/09/22,19.8,
04JD005,1,1977/09/23,18,
04JD005,1,1977/09/24,16.5,
04JD005,1,1977/09/25,15.3,
04JD005,1,1977/09/26,14.6,
04JD005,1,1977/09/27,17.7,
04JD005,1,1977/09/28,22.6,
04JD005,1,1977/09/29,22.6,
04JD005,1,1977/09/30,21.5,
04JD005,1,1977/10/01,19.9,
04JD005,1,1977/10/02,18.2,
04JD005,1,1977/10/03,16.8,
04JD005,1,1977/10/04,15.6,
04JD005,1,1977/10/05,14.9,
04JD005,1,1977/10/06,14.4,
04JD005,1,1977/10/07,13.9,
04JD005,1,1977/10/08,13.4,
04JD005,1,1977/10/09,14,
04JD005,1,1977/10/10,15.8,
04JD005,1,1977/10/11,26.8,
04JD005,1,1977/10/12,74.8,
04JD005,1,1977/10/13,101,
04JD005,1,1977/10/14,106,
04JD005,1,1977/10/15,102,
04JD005,1,1977/10/16,91.7,
04JD005,1,1977/10/17,80.7,
04JD005,1,1977/10/18,69.9,
04JD005,1,1977/10/19,60.6,
04JD005,1,1977/10/20,52.7,
04JD005,1,1977/10/21,46.2,
04JD005,1,1977/10/22,40.8,
04JD005,1,1977/10/23,36.2,
04JD005,1,1977/10/24,32.8,
04JD005,1,1977/10/25,30,
04JD005,1,1977/10/26,28.2,
04JD005,1,1977/10/27,26.2,
04JD005,1,1977/10/28,24.2,
04JD005,1,1977/10/29,22.6,
04JD005,1,1977/10/30,21.2,
04JD005,1,1977/10/31,20,
04JD005,1,1977/11/01,19.3,
04JD005,1,1977/11/02,18.7,
04JD005,1,1977/11/03,18.2,
04JD005,1,1977/11/04,17.4,
04JD005,1,1977/11/05,16.5,
04JD005,1,1977/11/06,15.8,
04JD005,1,1977/11/07,15.4,
04JD005,1,1977/11/08,16.5,
04JD005,1,1977/11/09,17.8,
04JD005,1,1977/11/10,19.3,
04JD005,1,1977/11/11,25.1,
04JD005,1,1977/11/12,27.4,
04JD005,1,1977/11/13,26.9,
04JD005,1,1977/11/14,27.1,
04JD005,1,1977/11/15,26.2,
04JD005,1,1977/11/16,25.7,
04JD005,1,1977/11/17,26.3,
04JD005,1,1977/11/18,26.8,
04JD005,1,1977/11/19,26.3,
04JD005,1,1977/11/20,25.6,
04JD005,1,1977/11/21,22.9,B
04JD005,1,1977/11/22,21.2,B
04JD005,1,1977/11/23,19.5,B
04JD005,1,1977/11/24,18.3,B
04JD005,1,1977/11/25,17,B
04JD005,1,1977/11/26,15.9,B
04JD005,1,1977/11/27,14.9,B
04JD005,1,1977/11/28,14,B
04JD005,1,1977/11/29,13.3,B
04JD005,1,1977/11/30,12.7,B
04JD005,1,1977/12/01,12.2,B
04JD005,1,1977/12/02,11.6,B
04JD005,1,1977/12/03,11.2,B
04JD005,1,1977/12/04,10.8,B
04JD005,1,1977/12/05,10.5,B
04JD005,1,1977/12/06,10.1,B
04JD005,1,1977/12/07,9.77,B
04JD005,1,1977/12/08,9.49,B
04JD005,1,1977/12/09,9.2,B
04JD005,1,1977/12/10,8.92,B
04JD005,1,1977/12/11,8.64,B
04JD005,1,1977/12/12,8.5,B
04JD005,1,1977/12/13,8.21,B
04JD005,1,1977/12/14,8.04,B
04JD005,1,1977/12/15,7.87,B
04JD005,1,1977/12/16,7.7,B
04JD005,1,1977/12/17,7.5,B
04JD005,1,1977/12/18,7.36,B
04JD005,1,1977/12/19,7.19,B
04JD005,1,1977/12/20,7.05,B
04JD005,1,1977/12/21,6.91,B
04JD005,1,1977/12/22,6.77,B
04JD005,1,1977/12/23,6.63,B
04JD005,1,1977/12/24,6.51,B
04JD005,1,1977/12/25,6.37,B
04JD005,1,1977/12/26,6.23,B
04JD005,1,1977/12/27,6.12,B
04JD005,1,1977/12/28,6,B
04JD005,1,1977/12/29,5.89,B
04JD005,1,1977/12/30,5.78,B
04JD005,1,1977/12/31,5.66,B
04JD005,1,1978/01/01,5.61,B
04JD005,1,1978/01/02,5.52,B
04JD005,1,1978/01/03,5.38,B
04JD005,1,1978/01/04,5.32,B
04JD005,1,1978/01/05,5.21,B
04JD005,1,1978/01/06,5.13,B
04JD005,1,1978/01/07,5.07,B
04JD005,1,1978/01/08,4.98,B
04JD005,1,1978/01/09,4.9,B
04JD005,1,1978/01/10,4.81,B
04JD005,1,1978/01/11,4.73,B
04JD005,1,1978/01/12,4.67,B
04JD005,1,1978/01/13,4.62,B
04JD005,1,1978/01/14,4.53,B
04JD005,1,1978/01/15,4.45,B
04JD005,1,1978/01/16,4.39,B
04JD005,1,1978/01/17,4.3,B
04JD005,1,1978/01/18,4.28,B
04JD005,1,1978/01/19,4.22,B
04JD005,1,1978/01/20,4.16,B
04JD005,1,1978/01/21,4.11,B
04JD005,1,1978/01/22,4.05,B
04JD005,1,1978/01/23,3.99,B
04JD005,1,1978/01/24,3.94,B
04JD005,1,1978/01/25,3.88,B
04JD005,1,1978/01/26,3.82,B
04JD005,1,1978/01/27,3.77,B
04JD005,1,1978/01/28,3.71,B
04JD005,1,1978/01/29,3.68,B
04JD005,1,1978/01/30,3.65,B
04JD005,1,1978/01/31,3.6,B
04JD005,1,1978/02/01,3.57,B
04JD005,1,1978/02/02,3.51,B
04JD005,1,1978/02/03,3.48,B
04JD005,1,1978/02/04,3.43,B
04JD005,1,1978/02/05,3.4,B
04JD005,1,1978/02/06,3.34,B
04JD005,1,1978/02/07,3.31,B
04JD005,1,1978/02/08,3.28,B
04JD005,1,1978/02/09,3.23,B
04JD005,1,1978/02/10,3.2,B
04JD005,1,1978/02/11,3.17,B
04JD005,1,1978/02/12,3.14,B
04JD005,1,1978/02/13,3.11,B
04JD005,1,1978/02/14,3.06,B
04JD005,1,1978/02/15,3.03,B
04JD005,1,1978/02/16,3,B
04JD005,1,1978/02/17,2.94,B
04JD005,1,1978/02/18,2.92,B
04JD005,1,1978/02/19,2.89,B
04JD005,1,1978/02/20,2.89,B
04JD005,1,1978/02/21,2.86,B
04JD005,1,1978/02/22,2.83,B
04JD005,1,1978/02/23,2.82,B
04JD005,1,1978/02/24,2.79,B
04JD005,1,1978/02/25,2.76,B
04JD005,1,1978/02/26,2.73,B
04JD005,1,1978/02/27,2.7,B
04JD005,1,1978/02/28,2.68,B
04JD005,1,1978/03/01,2.63,B
04JD005,1,1978/03/02,2.61,B
04JD005,1,1978/03/03,2.58,B
